NOMBRE_IES,NOMBRE_CARRERA,Mean(INGRESO_MENSUAL_USD),Count(SITUACION_LABORAL),Mean(MESES_CONSEGUIR_EMPLEO),AÑO,NOMBRE_IES_LIMPIO,TOTAL_ESTUDIANTES,TOTAL_DOCENTES,TOTAL_ARTICULOS,NOMBRE_IES (Right),TIPO_IES,TIPO_FINANCIAMIENTO,NOMBRE_CARRERA (Right),CAMPO_AMPLIO,NIVEL_FORMACIÓN,MODALIDAD,PROVINCIA,CANTÓN,ESTADO,NOMBRE_IES_LIMPIO (Right)
UNIVERSIDAD DE CUENCA,ENFERMERIA,556.7436825396815,1575,11.94412698412699,2022,UNIVERSIDAD DE CUENCA,18914,1063,310,UNIVERSIDAD DE CUENCA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,AZUAY,CUENCA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD DE CUENCA
UNIVERSIDAD DE CUENCA,ENFERMERIA,556.7436825396815,1575,11.94412698412699,2015,UNIVERSIDAD DE CUENCA,19719,1278,173,UNIVERSIDAD DE CUENCA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,AZUAY,CUENCA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD DE CUENCA
UNIVERSIDAD DE CUENCA,ENFERMERIA,556.7436825396815,1575,11.94412698412699,2016,UNIVERSIDAD DE CUENCA,18305,1086,150,UNIVERSIDAD DE CUENCA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,AZUAY,CUENCA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD DE CUENCA
UNIVERSIDAD DE CUENCA,ENFERMERIA,556.7436825396815,1575,11.94412698412699,2017,UNIVERSIDAD DE CUENCA,18058,1009,197,UNIVERSIDAD DE CUENCA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,AZUAY,CUENCA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD DE CUENCA
UNIVERSIDAD DE CUENCA,ENFERMERIA,556.7436825396815,1575,11.94412698412699,2018,UNIVERSIDAD DE CUENCA,19288,1015,240,UNIVERSIDAD DE CUENCA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,AZUAY,CUENCA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD DE CUENCA
UNIVERSIDAD DE CUENCA,ENFERMERIA,556.7436825396815,1575,11.94412698412699,2019,UNIVERSIDAD DE CUENCA,19159,1013,220,UNIVERSIDAD DE CUENCA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,AZUAY,CUENCA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD DE CUENCA
UNIVERSIDAD DE CUENCA,ENFERMERIA,556.7436825396815,1575,11.94412698412699,2020,UNIVERSIDAD DE CUENCA,20574,946,210,UNIVERSIDAD DE CUENCA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,AZUAY,CUENCA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD DE CUENCA
UNIVERSIDAD DE CUENCA,ENFERMERIA,556.7436825396815,1575,11.94412698412699,2021,UNIVERSIDAD DE CUENCA,18896,1058,208,UNIVERSIDAD DE CUENCA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,AZUAY,CUENCA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD DE CUENCA
UNIVERSIDAD DE CUENCA,ENFERMERIA,556.7436825396815,1575,11.94412698412699,2022,UNIVERSIDAD DE CUENCA,18914,1063,310,UNIVERSIDAD DE CUENCA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,AZUAY,CUENCA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD DE CUENCA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2015,UNIVERSIDAD NACIONAL DE LOJA,10170,551,69,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PASTAZA,PUYO,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2016,UNIVERSIDAD NACIONAL DE LOJA,8841,534,98,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PASTAZA,PUYO,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2017,UNIVERSIDAD NACIONAL DE LOJA,10390,536,114,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PASTAZA,PUYO,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2018,UNIVERSIDAD NACIONAL DE LOJA,11154,786,113,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PASTAZA,PUYO,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2019,UNIVERSIDAD NACIONAL DE LOJA,12413,759,152,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PASTAZA,PUYO,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2020,UNIVERSIDAD NACIONAL DE LOJA,13855,692,70,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PASTAZA,PUYO,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2021,UNIVERSIDAD NACIONAL DE LOJA,15704,661,146,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PASTAZA,PUYO,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2022,UNIVERSIDAD NACIONAL DE LOJA,16682,753,209,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PASTAZA,PUYO,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,INGENIERIA EN SISTEMAS,555.0970630279398,1539,11.964262508122143,2015,UNIVERSIDAD NACIONAL DE LOJA,10170,551,69,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,INGENIERIA EN SISTEMAS,CIENCIAS,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,INGENIERIA EN SISTEMAS,555.0970630279398,1539,11.964262508122143,2016,UNIVERSIDAD NACIONAL DE LOJA,8841,534,98,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,INGENIERIA EN SISTEMAS,CIENCIAS,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,INGENIERIA EN SISTEMAS,555.0970630279398,1539,11.964262508122143,2017,UNIVERSIDAD NACIONAL DE LOJA,10390,536,114,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,INGENIERIA EN SISTEMAS,CIENCIAS,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,INGENIERIA EN SISTEMAS,555.0970630279398,1539,11.964262508122143,2018,UNIVERSIDAD NACIONAL DE LOJA,11154,786,113,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,INGENIERIA EN SISTEMAS,CIENCIAS,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,INGENIERIA EN SISTEMAS,555.0970630279398,1539,11.964262508122143,2019,UNIVERSIDAD NACIONAL DE LOJA,12413,759,152,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,INGENIERIA EN SISTEMAS,CIENCIAS,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,INGENIERIA EN SISTEMAS,555.0970630279398,1539,11.964262508122143,2020,UNIVERSIDAD NACIONAL DE LOJA,13855,692,70,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,INGENIERIA EN SISTEMAS,CIENCIAS,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,INGENIERIA EN SISTEMAS,555.0970630279398,1539,11.964262508122143,2021,UNIVERSIDAD NACIONAL DE LOJA,15704,661,146,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,INGENIERIA EN SISTEMAS,CIENCIAS,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,INGENIERIA EN SISTEMAS,555.0970630279398,1539,11.964262508122143,2022,UNIVERSIDAD NACIONAL DE LOJA,16682,753,209,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,INGENIERIA EN SISTEMAS,CIENCIAS,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2015,UNIVERSIDAD NACIONAL DE LOJA,10170,551,69,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2016,UNIVERSIDAD NACIONAL DE LOJA,8841,534,98,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2017,UNIVERSIDAD NACIONAL DE LOJA,10390,536,114,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2018,UNIVERSIDAD NACIONAL DE LOJA,11154,786,113,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2019,UNIVERSIDAD NACIONAL DE LOJA,12413,759,152,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2020,UNIVERSIDAD NACIONAL DE LOJA,13855,692,70,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2021,UNIVERSIDAD NACIONAL DE LOJA,15704,661,146,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ENFERMERIA,568.4500718484652,1531,11.640757674722408,2022,UNIVERSIDAD NACIONAL DE LOJA,16682,753,209,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2015,UNIVERSIDAD NACIONAL DE LOJA,10170,551,69,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2016,UNIVERSIDAD NACIONAL DE LOJA,8841,534,98,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2017,UNIVERSIDAD NACIONAL DE LOJA,10390,536,114,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2018,UNIVERSIDAD NACIONAL DE LOJA,11154,786,113,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2019,UNIVERSIDAD NACIONAL DE LOJA,12413,759,152,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2020,UNIVERSIDAD NACIONAL DE LOJA,13855,692,70,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2021,UNIVERSIDAD NACIONAL DE LOJA,15704,661,146,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2022,UNIVERSIDAD NACIONAL DE LOJA,16682,753,209,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,VIGENTE,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2015,UNIVERSIDAD NACIONAL DE LOJA,10170,551,69,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,EL ORO,ZARUMA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2016,UNIVERSIDAD NACIONAL DE LOJA,8841,534,98,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,EL ORO,ZARUMA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2017,UNIVERSIDAD NACIONAL DE LOJA,10390,536,114,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,EL ORO,ZARUMA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2018,UNIVERSIDAD NACIONAL DE LOJA,11154,786,113,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,EL ORO,ZARUMA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2019,UNIVERSIDAD NACIONAL DE LOJA,12413,759,152,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,EL ORO,ZARUMA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2020,UNIVERSIDAD NACIONAL DE LOJA,13855,692,70,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,EL ORO,ZARUMA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2021,UNIVERSIDAD NACIONAL DE LOJA,15704,661,146,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,EL ORO,ZARUMA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,EDUCACION BASICA,564.3371348663763,1609,11.795525170913608,2022,UNIVERSIDAD NACIONAL DE LOJA,16682,753,209,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,TERCER NIVEL O PREGRADO,PRESENCIAL,EL ORO,ZARUMA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ODONTOLOGIA,552.7150385604114,1556,11.842544987146526,2015,UNIVERSIDAD NACIONAL DE LOJA,10170,551,69,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ODONTOLOGIA,552.7150385604114,1556,11.842544987146526,2016,UNIVERSIDAD NACIONAL DE LOJA,8841,534,98,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ODONTOLOGIA,552.7150385604114,1556,11.842544987146526,2017,UNIVERSIDAD NACIONAL DE LOJA,10390,536,114,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ODONTOLOGIA,552.7150385604114,1556,11.842544987146526,2018,UNIVERSIDAD NACIONAL DE LOJA,11154,786,113,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ODONTOLOGIA,552.7150385604114,1556,11.842544987146526,2019,UNIVERSIDAD NACIONAL DE LOJA,12413,759,152,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ODONTOLOGIA,552.7150385604114,1556,11.842544987146526,2020,UNIVERSIDAD NACIONAL DE LOJA,13855,692,70,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ODONTOLOGIA,552.7150385604114,1556,11.842544987146526,2021,UNIVERSIDAD NACIONAL DE LOJA,15704,661,146,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
UNIVERSIDAD NACIONAL DE LOJA,ODONTOLOGIA,552.7150385604114,1556,11.842544987146526,2022,UNIVERSIDAD NACIONAL DE LOJA,16682,753,209,UNIVERSIDAD NACIONAL DE LOJA,UNIVERSIDAD,PÚBLICA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,LOJA,LOJA,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD NACIONAL DE LOJA
